title,artist,mood,energy,valence,tempo,language,album_art,preview_url
Roop Di Rani,"Tanishk Bagchi, Guru Randhawa, Heer & Indeevar",anger,0.37,0.8,79,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/3b/f7/bb/3bf7bbdb-2833-380a-eb8d-b252f2c4de9a/8902894362924_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/dc/28/88/dc2888af-c3d0-cb06-ca3e-ae00c69d213c/mzaf_15856265990208994474.plus.aac.p.m4a
PAN INDIA,"Guru Randhawa, Gurjit Gill & Lavish Dhiman",sadness,0.37,0.28,128,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/8f/f0/25/8ff02540-4e5f-5ab4-d79a-65106ee7a592/8903431116260_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d8/af/00/d8af00dc-a443-949d-72f5-8320146eaf37/mzaf_8086521094674325573.plus.aac.p.m4a
"PERFECT (From ""Sunny Sanskari Ki Tulsi Kumari"")","Guru Randhawa, Gill Machhrai, Rony Ajnali & Dilmaan",relaxed,0.8,0.32,98,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/3d/45/06/3d45063e-bf2c-8ca2-852c-2af27cb6d689/196873590486.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f0/b4/da/f0b4da42-62ce-347e-6a69-a5fe659f28a8/mzaf_3961743440768611565.plus.aac.p.m4a
DOPAMINE,Guru Randhawa,motivated,0.85,0.19,70,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ac/cd/28/accd2853-4e8d-f5fc-fe99-411af37c82be/5026854586397.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c4/e0/cc/c4e0ccec-81b5-28d9-9c4c-575afee123f1/mzaf_2982219210303746879.plus.aac.p.m4a
Vogue,"Guru Randhawa, Gill Machhrai, Rony Ajnali & Dilmaan",motivated,0.99,0.18,89,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ac/4f/69/ac4f6947-d989-0c72-1a37-3a68a1505600/8903431180865_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e1/a2/37/e1a237e9-25c4-e9d4-bf02-21f2bcaf59d9/mzaf_8380647965111553943.plus.aac.p.m4a
Ishq Tera,Guru Randhawa,sadness,0.51,0.79,125,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c6/a3/af/c6a3af50-25a8-4243-0f1d-c7092fe95411/8903431747181_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/82/59/5d/82595d98-da31-467d-3507-53b5a6afc286/mzaf_4623526050813646143.plus.aac.p.m4a
Mehendi Wale Haath,Sachet-Parampara & Guru Randhawa,anger,0.24,0.81,116,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f6/79/db/f679dbe9-949e-4d1d-ad82-71273d7e2a47/8903431800923_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/36/37/3e/36373e82-c99f-8256-6e49-127111cfbc15/mzaf_13123146566942389208.plus.aac.p.m4a
Fashion,Guru Randhawa & Rajat Nagpal,fear,0.54,0.78,130,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music71/v4/d3/c8/ba/d3c8ba7a-cdaa-cf84-a577-4c4a6470c827/8903431622464_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/20/81/3c/20813c96-483d-2d74-a4df-e832c74cd0a7/mzaf_14748080957170577574.plus.aac.p.m4a
Patola,Guru Randhawa,sadness,0.16,0.22,132,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/72/47/06/7247064c-2763-d787-418e-3afd3dbaf180/8902894360180_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d9/8c/43/d98c4360-5bc5-fefe-3289-79fdece75194/mzaf_14714013141698305721.plus.aac.p.m4a
Punjabiyan Di Dhee,Guru Randhawa & Bohemia,happiness,0.24,0.14,179,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/c2/05/7b/c2057b38-285a-0d9e-06f0-a5e27a3e4a97/8903431869074_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/92/2d/89/922d891f-f0f9-370e-3f05-1e38fc9dea11/mzaf_9624777459175514654.plus.aac.p.m4a
Nain Ta Heere,Guru Randhawa & Asees Kaur,happiness,0.89,0.88,145,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/03/2e/ea/032eea70-d6d9-f3b6-f3c0-01174fdcfeed/8902894361613_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/94/07/63/9407635b-f2b1-3798-9f82-a71c536b8450/mzaf_18288369470189213326.plus.aac.p.m4a
Surma Surma,Guru Randhawa & Jay Sean,fear,0.3,0.23,90,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f9/f5/32/f9f532dc-0c8a-500d-0e74-4c3f6403d80c/8903431768971_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/50/e1/3f/50e13f0d-d836-9908-bf64-64563a39da84/mzaf_11360571886774138836.plus.aac.p.m4a
Baby Girl,Guru Randhawa & Dhvani Bhanushali,anger,0.49,0.37,103,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/79/f9/ca/79f9ca8a-e676-cdeb-90aa-b6905c7bff98/8903431788467_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d3/12/0e/d3120eca-e318-fe2b-0665-fc3f66a432a7/mzaf_6573570633847125291.plus.aac.p.m4a
"Lahore (From ""Lahore"")",Guru Randhawa,love,0.34,0.68,168,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/07/10/5e/07105e5c-533b-d6c6-6374-15dfd05b564e/8903431895608_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/cd/b7/87/cdb787cb-edaf-917b-541c-74730d330d2e/mzaf_12088338128028828075.plus.aac.p.m4a
Crazy Habibi Vs Decent Munda,Guru Randhawa & Benny Dayal,motivated,0.1,0.34,114,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/67/45/e6/6745e60d-04d8-efbb-9571-35e8f48af61b/8902894360883_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b6/32/6b/b6326bd3-87d6-b2e3-527a-c2555bd3dbc6/mzaf_12399288549706325149.plus.aac.p.m4a
Yaar Mod Do,Guru Randhawa & Millind Gaba,anger,0.99,0.24,108,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/3c/89/8a/3c898ade-495c-b077-2972-303eeafcee03/8903431614919_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/40/0e/3b/400e3b03-7542-1157-dbe1-e8e1d069c5fb/mzaf_16859125013547735303.plus.aac.p.m4a
Raat Kamaal Hai,Guru Randhawa & Tulsi Kumar,happiness,0.34,0.64,88,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/87/fe/28/87fe2879-7031-8319-1f92-5c1bdecbd253/8903431675767_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/c6/5d/7e/c65d7ec2-db41-aa60-a23b-f4338d3466aa/mzaf_17755681928670392747.plus.aac.p.m4a
Signs,Guru Randhawa & Sanjoy,fear,0.26,0.65,96,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/95/33/2c/95332ccf-d920-e004-ee55-fd1f0a380e39/8903431865618_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/a6/41/32/a64132c7-6225-c498-f619-ea647d9f640a/mzaf_16969989004158245875.plus.aac.p.m4a
Tere Te,Guru Randhawa & Ikka,love,0.59,0.74,160,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/90/b6/e1/90b6e1f8-b5bb-59c3-f7c1-e21a81b56f34/8903431701886_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/25/86/63/2586639e-3b7b-fc0a-2997-8a2753bb1a4d/mzaf_4358920563058635544.plus.aac.p.m4a
Designer (Feat. Divya Khosla Kumar),Guru Randhawa & Yo Yo Honey Singh,fear,0.4,0.59,165,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e9/2b/da/e92bdabb-fa80-6263-cff3-ab7d02240c52/8903431879424_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/9b/a6/14/9ba61436-0800-d7d7-4e10-913be6b04fb5/mzaf_4253354387776488089.plus.aac.p.m4a
Tera Saath Ho,"Guru Randhawa, Tanishk Bagchi & Zahrah S Khan",anger,0.32,0.11,126,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d7/83/6b/d7836b20-0b61-91b3-596b-67171b6b0e94/8903431868435_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/a4/96/6e/a4966e4e-46ac-8a00-dd76-c1164bd30896/mzaf_10639331542461190781.plus.aac.p.m4a
High Rated Gabru,Guru Randhawa,love,0.27,0.99,157,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/10/60/3f/10603f32-7127-72b5-f95e-a36e9937eb35/8903431656599_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/04/e9/5c/04e95c1d-74bd-26e7-4c83-0553a738de09/mzaf_17713568087106231940.plus.aac.p.m4a
"Nachle Na (From ""Dil Juunglee"")","Guru Randhawa, Neeti Mohan & Rajat Nagpal",anger,0.87,0.78,92,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/08/95/52/08955231-7415-2aa0-42d9-d7735f450b25/8903431666529_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/cc/60/72/cc60729d-a2a8-82b4-178b-48a475d8c299/mzaf_6783162194861102548.plus.aac.p.m4a
Khat (feat. Ikka),Guru Randhawa & Intense,fear,0.86,0.8,174,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music62/v4/7f/8b/7d/7f8b7d32-7660-6826-13f4-5dcae3065cec/8903431608420_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/20/ad/78/20ad78a0-139e-3874-3ea4-5274e99accea/mzaf_4263510749093116002.plus.aac.p.m4a
"Ban Ja Rani (From ""Tumhari Sulu"")",Guru Randhawa,anger,0.41,0.35,69,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/10/60/3f/10603f32-7127-72b5-f95e-a36e9937eb35/8903431656599_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/39/18/38/3918384f-a6da-55b6-a90c-7b9703e44000/mzaf_10063081827055630777.plus.aac.p.m4a
"Suit Suit (feat. Arjun) [From ""Hindi Medium""]",Guru Randhawa,anger,0.66,0.38,148,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/10/60/3f/10603f32-7127-72b5-f95e-a36e9937eb35/8903431656599_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f3/4d/48/f34d4839-90b5-730c-b116-7d1c32e60228/mzaf_6198682250574026402.plus.aac.p.m4a
Nain Ta Heere - Lisa,Lisa Mishra & Guru Randhawa,sadness,0.18,0.77,89,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/03/2e/ea/032eea70-d6d9-f3b6-f3c0-01174fdcfeed/8902894361613_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/42/a8/44/42a844fa-5fa4-e542-69d7-c8d79a03a5ff/mzaf_1856701594412476813.plus.aac.p.m4a
Lagdi Lahore Di,Guru Randhawa & Tulsi Kumar,motivated,0.28,0.53,113,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/ac/d1/91acd111-678b-05bb-469f-c15e9cb23baf/8902894361088_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a4/36/4e/a4364e10-60a7-bf1a-3696-fd6f0beb43f3/mzaf_4019290191832815353.plus.aac.p.m4a
"Nain Ta Heere (From ""Jugjugg Jeeyo"")","Guru Randhawa, Asees Kaur & Vishal Shelke",disgust,0.61,0.57,106,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/da/2b/1a/da2b1a80-c097-435a-b69f-0b94020e1e37/8903431883148_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e5/af/7f/e5af7f04-c716-b216-7003-f3cf78647569/mzaf_1665230679672119179.plus.aac.p.m4a
"Akh Lad Jaave (From ""Loveyatri - A Journey of Love"")","Badshah, Asees Kaur & Jubin Nautiyal",disgust,0.71,0.67,103,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/57/a5/f0/57a5f0e8-d00d-1230-0935-6d10b98f808a/8903431976796_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2b/dd/d3/2bddd316-8935-fc92-bcfd-d997472c30fd/mzaf_16418243273996146319.plus.aac.p.m4a
Patola (feat. Bohemia),Guru Randhawa,disgust,0.75,0.28,89,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/10/60/3f/10603f32-7127-72b5-f95e-a36e9937eb35/8903431656599_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f9/07/8d/f9078df0-8554-50e3-ca05-fc22addaa6f5/mzaf_103546846402242194.plus.aac.p.m4a
Dance Meri Rani (Feat. Nora Fatehi),"Tanishk Bagchi, Guru Randhawa & Zahrah S Khan",disgust,0.17,0.8,173,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/79/a9/fb/79a9fbae-80c6-9069-c34c-193e16a85289/8903431858818_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/34/68/6f/34686f2f-c0e2-a695-ba5b-e9cd531039da/mzaf_3151677988777067271.plus.aac.p.m4a
Daaru Wargi,Guru Randhawa,disgust,0.11,0.83,96,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/33/92/01/3392014b-ff4a-7419-834d-3925326afc4d/8902894360609_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b0/cc/ec/b0ccec1b-9dde-8e3b-271a-4c17241da24c/mzaf_10435978845005839206.plus.aac.p.m4a
Main Deewana Tera,Guru Randhawa & Nikhita Gandhi,surprise,0.56,0.34,84,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/67/45/e6/6745e60d-04d8-efbb-9571-35e8f48af61b/8902894360883_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0c/78/01/0c780156-1e9f-04c4-bffe-3c988ebff205/mzaf_10361837097366855452.plus.aac.p.m4a
"Lagdi Hai Thaai (From ""Simran"")","Guru Randhawa, Jonita Gandhi & Sachin-Jigar",motivated,0.39,0.83,180,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/1a/04/92/1a04921a-df3b-6810-7544-cd6c48e1b8d3/8903431650405_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/30/2b/6c/302b6c1f-cc4c-6457-2cd8-e93567fc1b7a/mzaf_14247020396646517161.plus.aac.p.m4a
"High Rated Gabru (From ""High Rated Gabru"")",Guru Randhawa,sadness,0.35,0.32,130,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/07/10/5e/07105e5c-533b-d6c6-6374-15dfd05b564e/8903431895608_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d0/ce/8e/d0ce8eab-0c6a-580d-52ca-292519129104/mzaf_18276621824946575460.plus.aac.p.m4a
High Rated Gabru,Guru Randhawa,motivated,0.43,0.16,172,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/d3/04/e8/d304e8c0-52a1-9e10-4f14-02701ff7e774/8903431685407_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c9/3e/8f/c93e8f35-fd17-aac4-f8ad-6037006fbf91/mzaf_748682100181476383.plus.aac.p.m4a
Pagal,"Guru Randhawa, Babbu Maan & Sanjoy",happiness,0.61,0.66,175,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a7/43/33/a74333cc-043f-859c-6967-a41803063aa4/8903431001474_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/7a/77/33/7a773344-d1fa-99cf-c732-bc3249dbab79/mzaf_16380301680135613002.plus.aac.p.m4a
Outfit,Guru Randhawa & Preet Hundal,disgust,0.12,0.22,101,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music62/v4/16/b0/79/16b07981-5f06-a59a-b6f2-368217059c56/8903431613714_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7b/50/a3/7b50a3b7-3afe-2358-ee0c-9a1000d1dd6c/mzaf_16202758522826945928.plus.aac.p.m4a
PARIS,Guru Randhawa,sadness,0.28,0.16,109,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e7/3e/ef/e73eefb2-6355-5428-a475-7f9a2ff18889/827568001863.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a3/ff/b5/a3ffb55c-f00c-708d-606a-e3c364d92808/mzaf_6650223521277630373.plus.aac.p.m4a
"Patola (From ""Blackmail"")",Guru Randhawa,relaxed,0.24,0.63,130,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/38/b1/a7/38b1a736-8619-4d37-2c77-36588be2dc0a/8903431699862_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e9/f2/59/e9f25921-e848-b20d-c68d-d7bd62054281/mzaf_17490316368309578107.plus.aac.p.m4a
Black,Guru Randhawa,motivated,0.61,0.43,117,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/c7/63/7c/c7637c78-735c-7bdf-ba17-8c6e5cd48f33/8903431758255_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/32/ee/3d/32ee3d27-dd3f-3197-fded-4144e8f74354/mzaf_17058291336374410813.plus.aac.p.m4a
Ik Gera,Guru Randhawa,disgust,0.94,0.49,64,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/67/c8/c9/67c8c9dd-6339-d747-a118-6846c383bf4d/8903431751003_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/be/74/0c/be740c20-607e-bbea-b44c-6e349974c827/mzaf_6161583193638224022.plus.aac.p.m4a
Snapback,"Guru Randhawa, Bob.B Randhawa & TEDD",surprise,0.13,0.41,150,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/26/ac/3b/26ac3b10-0237-e46c-14af-b28abf60f0e1/5021732749444.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/5a/a7/d5/5aa7d593-3caf-3a81-e776-522e43fa243a/mzaf_7940212893926992058.plus.aac.p.m4a
"High Rated Gabru-Ban Ja Rani (from ""T-Series Mixtape Punjabi"")",Neha Kakkar & Guru Randhawa,anger,0.46,0.57,89,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/7c/7c/69/7c7c69c5-53af-f768-4124-c3c76a5aa806/8903431663443_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/70/64/0f/70640f5e-24bc-736c-bb73-b5f0afe349b8/mzaf_3782645138794614997.plus.aac.p.m4a
High Rated Gabru-Ban Ja Rani,Neha Kakkar & Guru Randhawa,love,0.72,0.18,61,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ae/08/21/ae08210e-7bf2-72b2-c49b-8dbee351961f/8903431660350_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8b/97/95/8b9795e1-3296-5234-e638-6da28279f3ce/mzaf_11879938005364544110.plus.aac.p.m4a
Gallan Battan,"Guru Randhawa, Gurjit Gill & Honey Dhillon",happiness,0.87,0.44,133,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/26/ac/3b/26ac3b10-0237-e46c-14af-b28abf60f0e1/5021732749444.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/6e/39/77/6e397733-b960-5f48-7d04-e31c8003e99b/mzaf_7373838803264670161.plus.aac.p.m4a
"Ban Ja Rani (From ""Tumhari Sulu"")",Guru Randhawa & Rajat Nagpal,love,0.69,0.78,180,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ac/50/09/ac500964-7ddd-9286-195f-5cf6dca1fcd3/8903431655776_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e0/89/38/e089383f-97f9-3679-a9f4-caeb41d013fa/mzaf_7415336284383404817.plus.aac.p.m4a
Vibe (feat. Shanaya Kapoor),"Guru Randhawa, French Montana & JSL Singh",surprise,0.19,0.91,77,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/57/94/d5/5794d5f0-3215-ad6c-481f-32e0d600a805/8903431056962_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c6/ee/68/c6ee68ff-1e05-ff41-8213-88ee28e4b9d5/mzaf_13652915603870112054.plus.aac.p.m4a
High Rated Gabru,Guru Randhawa,disgust,0.6,0.54,71,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fb/20/c3/fb20c353-08b1-4fbe-6985-45a0f752ad57/8902894360326_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/30/61/73/3061738e-df74-825d-9abc-08e7db7b951f/mzaf_3805738550333213537.plus.aac.p.m4a
"Suit (From ""Suit"")",Guru Randhawa & Arjun,sadness,0.89,0.87,116,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/0c/3a/2c/0c3a2c3c-6d9b-4e7a-0702-d6bf02e662e3/8903431632746_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c4/0d/ad/c40dad34-0df0-b956-2026-a443381a8ddd/mzaf_6082340784976115188.plus.aac.p.m4a
Dilbar-Ishare Tere-Tere Te,Neha Kakkar & Guru Randhawa,anger,0.57,0.23,145,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/5e/67/fb/5e67fb8b-91b5-98e0-3998-854d039370d9/8903431715616_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2c/19/3b/2c193bf8-4af5-2872-9acb-45677490dd65/mzaf_3273656974243082185.plus.aac.p.m4a
Fake Love,"Guru Randhawa, Sanjoy, Amar Sandhu & Royal Maan",anger,0.67,0.68,166,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/95/33/2c/95332ccf-d920-e004-ee55-fd1f0a380e39/8903431865618_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/70/77/d3/7077d3bf-da0d-f618-0856-8da9538dcc2e/mzaf_1021983317854483793.plus.aac.p.m4a
Nain Bengali,Guru Randhawa,fear,0.51,0.58,168,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/be/17/09/be170927-f5d4-f68a-57a0-59523f9ab33d/8903431820259_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ac/b8/e1/acb8e14b-0e4b-cd4d-e863-a3e241bf5caf/mzaf_9959943282120725255.plus.aac.p.m4a
Aur Pyaar Karna Hai,Neha Kakkar & Guru Randhawa,relaxed,0.66,0.3,145,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/21/c3/1e/21c31ed0-feb3-fae3-ccdd-0aa73ae8cabb/8903431806345_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5a/a5/bb/5aa5bbda-41d5-b67c-8b69-c70df8005efd/mzaf_5362014071776958477.plus.aac.p.m4a
High Rated Gabru 52 Non Stop Hits,"Aarsh Benipal, Alfaaz, Ali Quli Mirza, Arjun, Arsh Maini, Bohemia, Deep Money, Dilbagh Singh, Divya Bhatt, Sukhbir, Geeta Zaildar, Gippy Grewal, Goldboy, Gupz Sehra, Guru Randhawa, Harjit Harman, Harrdy Sandhu, Harshdeep Kaur, Harsimran, Jasmine Sandlas, Jordan Sandhu, JSL Singh, Mandy Birgi & Birgi Veerz",love,0.54,0.32,154,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/5d/ca/53/5dca5330-099a-caf7-ad37-b25f521333de/8903431662866_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ca/ff/d8/caffd89f-d827-c13e-b681-b7dd1e18988b/mzaf_2753414082946620003.plus.aac.p.m4a
Fashion,Guru Randhawa,surprise,0.95,0.4,160,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/10/60/3f/10603f32-7127-72b5-f95e-a36e9937eb35/8903431656599_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bb/32/41/bb324186-3feb-b3e4-0276-72ba8853e2c0/mzaf_2166816317204343807.plus.aac.p.m4a
"Outfit (From ""Ujda Chaman"")",Guru Randhawa,surprise,0.93,0.22,68,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/24/51/86/24518608-f637-b665-5b94-bc71dae7a802/8903431754813_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ed/05/31/ed05315f-1e57-7983-4c05-39c6573144b7/mzaf_7980847190418689234.plus.aac.p.m4a
"PERFECT (From ""Sunny Sanskari Ki Tulsi Kumari"")","Guru Randhawa, Gill Machhrai, Rony Ajnali & Dilmaan",disgust,0.26,0.15,139,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e1/82/f6/e182f6ca-8534-961a-a108-ed3ccae7f8e0/196873653129.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/93/3c/c3/933cc39d-57fe-a2ae-eec9-e44f3a862900/mzaf_5691462964338813215.plus.aac.p.m4a
